,method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,data,resource,end_time,cycle_time
14,RLRAM,1,0,5.7473483995162065,p_1,0.2,START,3,a_start,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
15,RLRAM,1,0,5.7473483995162065,p_1,0.2,running,3,a_1,,int1,5.78679039124829,
16,RLRAM,1,0,5.78679039124829,p_1,0.2,gateway,3,XOR_1,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
17,RLRAM,1,0,6.1414761100427055,p_1,0.2,START,4,a_start,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
18,RLRAM,1,0,6.1414761100427055,p_1,0.2,running,4,a_1,,int1,6.776368772693166,
19,RLRAM,1,0,6.776368772693166,p_1,0.2,gateway,4,XOR_1,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
20,RLRAM,1,0,6.776368772693166,p_1,0.2,running,4,a_2,,int1,7.991258412260804,
21,RLRAM,1,0,7.734151440347811,p_1,0.2,START,5,a_start,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_3', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
22,RLRAM,1,0,7.78547446028981,p_1,0.2,running,0,a_23,,int7,8.124346562349688,
23,RLRAM,1,0,7.991258412260804,p_1,0.2,running,5,a_1,,int1,8.169260905858733,
24,RLRAM,1,0,8.124346562349688,p_1,0.2,gateway,0,AND_block_3,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
25,RLRAM,1,0,8.124346562349688,p_1,0.2,running,0,a23_notify,,int8,9.193401191618946,
26,RLRAM,1,0,8.124346562349688,p_1,0.2,running,0,a23_audit,,int9,8.803076572712671,
27,RLRAM,1,0,8.124346562349688,p_1,0.2,running,0,a23_escalate,,int10,8.702255504763574,
28,RLRAM,1,0,8.169260905858733,p_1,0.2,gateway,5,XOR_1,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_3', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
29,RLRAM,1,0,8.169260905858733,p_1,0.2,running,5,a_2,,int1,8.777109759390168,
30,RLRAM,1,0,8.371339718714115,p_1,0.2,running,2,a_5,,int3,8.478309522164968,
31,RLRAM,1,0,8.371339718714115,p_1,0.2,running,1,a_7,,int6,8.53670763471342,
32,RLRAM,1,0,8.478309522164968,p_1,0.2,gateway,2,XOR_2,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
33,RLRAM,1,0,8.478309522164968,p_1,0.2,running,3,a_4,,int3,10.52682454642721,
34,RLRAM,1,0,8.53670763471342,p_1,0.2,running,1,a_10,,int7,9.91159669822427,
35,RLRAM,1,0,8.702255504763574,p_1,0.2,gateway,0,JOIN_block_3,,,,6.93813144476637
36,RLRAM,1,0,8.777109759390168,p_1,0.2,running,2,a_1,,int1,8.905371061351934,
37,RLRAM,1,0,8.803076572712671,p_1,0.2,gateway,0,JOIN_block_3,,,,7.038952512715467
38,RLRAM,1,0,8.905371061351934,p_1,0.2,gateway,2,XOR_1,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
39,RLRAM,1,0,9.159909563856505,p_1,0.2,START,6,a_start,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_10', 'or_sub_2': 'a_18', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_10', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
40,RLRAM,1,0,9.159909563856505,p_1,0.2,running,6,a_1,,int1,9.185525037800959,
41,RLRAM,1,0,9.185525037800959,p_1,0.2,gateway,6,XOR_1,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_10', 'or_sub_2': 'a_18', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_10', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
42,RLRAM,1,0,9.193401191618946,p_1,0.2,gateway,0,JOIN_block_3,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
43,RLRAM,1,0,9.193401191618946,p_1,0.2,COMPLETE,0,p1_END,,,,7.429277131621742
44,RLRAM,1,0,9.91159669822427,p_1,0.2,gateway,1,AND_block_2,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
45,RLRAM,1,0,9.91159669822427,p_1,0.2,running,1,a10_email,,int9,11.117601156311864,
46,RLRAM,1,0,9.91159669822427,p_1,0.2,running,1,a10_qc,,int8,10.058247270351425,
47,RLRAM,1,0,10.058247270351425,p_1,0.2,gateway,1,JOIN_block_2,,,,7.796828043609651
48,RLRAM,1,0,10.52682454642721,p_1,0.2,running,4,a_5,,int3,11.956264960035078,
49,RLRAM,1,0,10.52682454642721,p_1,0.2,running,1,a10_trace,,int8,12.128139453444238,
50,RLRAM,1,0,10.52682454642721,p_1,0.2,running,3,a_7,,int6,12.143575911952485,
51,RLRAM,1,0,11.117601156311864,p_1,0.2,gateway,1,JOIN_block_2,,,,8.85618192957009
52,RLRAM,1,0,11.956264960035078,p_1,0.2,gateway,4,XOR_2,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
53,RLRAM,1,0,11.956264960035078,p_1,0.2,running,5,a_5,,int3,12.411614565452755,
54,RLRAM,1,0,11.956264960035078,p_1,0.2,running,4,a_1,,int1,12.27619925457623,
55,RLRAM,1,0,12.128139453444238,p_1,0.2,gateway,1,JOIN_block_2,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
56,RLRAM,1,0,12.128139453444238,p_1,0.2,running,1,a_11,,int9,12.207513761588588,
57,RLRAM,1,0,12.143575911952485,p_1,0.2,running,3,a_10,,int7,12.742138732227893,
58,RLRAM,1,0,12.207513761588588,p_1,0.2,gateway,1,XOR_3,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
59,RLRAM,1,0,12.207513761588588,p_1,0.2,running,1,a_13,,int11,14.516759216310488,
60,RLRAM,1,0,12.27619925457623,p_1,0.2,gateway,4,XOR_1,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
61,RLRAM,1,0,12.27619925457623,p_1,0.2,running,4,a_3,,int2,13.025737876597873,
62,RLRAM,1,0,12.411614565452755,p_1,0.2,gateway,5,XOR_2,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_3', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
63,RLRAM,1,0,12.411614565452755,p_1,0.2,running,2,a_4,,int3,12.440363795668917,
64,RLRAM,1,0,12.440363795668917,p_1,0.2,running,6,a_4,,int3,12.767685701886789,
65,RLRAM,1,0,12.440363795668917,p_1,0.2,running,2,a_7,,int6,12.533754619016507,
66,RLRAM,1,0,12.742138732227893,p_1,0.2,gateway,3,AND_block_2,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
67,RLRAM,1,0,12.742138732227893,p_1,0.2,running,5,a_10,,int7,13.056254170185056,
68,RLRAM,1,0,12.742138732227893,p_1,0.2,running,3,a10_qc,,int8,12.91153256047668,
69,RLRAM,1,0,12.742138732227893,p_1,0.2,running,3,a10_email,,int9,14.488272621188429,
70,RLRAM,1,0,12.767685701886789,p_1,0.2,running,6,a_7,,int6,14.819988990974636,
71,RLRAM,1,0,12.91153256047668,p_1,0.2,gateway,3,JOIN_block_2,,,,7.164184160960473
72,RLRAM,1,0,13.025737876597873,p_1,0.2,running,3,a10_trace,,int8,13.089613010368446,
73,RLRAM,1,0,13.025737876597873,p_1,0.2,running,4,a_3_1,,int2,13.043340656516044,
74,RLRAM,1,0,13.043340656516044,p_1,0.2,gateway,4,XOR_3_1,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
75,RLRAM,1,0,13.043340656516044,p_1,0.2,running,4,a_12,,int10,15.48909531454484,
76,RLRAM,1,0,13.056254170185056,p_1,0.2,gateway,5,AND_block_2,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_3', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
77,RLRAM,1,0,13.056254170185056,p_1,0.2,running,2,a_10,,int7,19.312771164563166,
78,RLRAM,1,0,13.089613010368446,p_1,0.2,gateway,3,JOIN_block_2,,,,7.342264610852239
79,RLRAM,1,0,14.488272621188429,p_1,0.2,gateway,3,JOIN_block_2,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
80,RLRAM,1,0,14.488272621188429,p_1,0.2,running,5,a10_qc,,int8,15.174265320782114,
81,RLRAM,1,0,14.488272621188429,p_1,0.2,running,5,a10_email,,int9,15.00171569109073,
82,RLRAM,1,0,14.516759216310488,p_1,0.2,running,1,a_131,,int12,16.28880179712451,
83,RLRAM,1,0,15.00171569109073,p_1,0.2,gateway,5,JOIN_block_2,,,,7.267564250742919
84,RLRAM,1,0,15.174265320782114,p_1,0.2,gateway,5,JOIN_block_2,,,,7.4401138804343026
85,RLRAM,1,0,15.48909531454484,p_1,0.2,gateway,4,XOR_6,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
86,RLRAM,1,0,15.48909531454484,p_1,0.2,running,5,a10_trace,,int8,15.515737688638943,
87,RLRAM,1,0,15.48909531454484,p_1,0.2,running,4,a_12_1,,int10,19.23194625399577,
88,RLRAM,1,0,15.48909531454484,p_1,0.2,running,3,a_11,,int9,19.04316235729618,
89,RLRAM,1,0,15.515737688638943,p_1,0.2,gateway,5,JOIN_block_2,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_3', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
90,RLRAM,1,0,16.28880179712451,p_1,0.2,running,1,a_132,,int12,16.42688815773747,
91,RLRAM,1,0,16.42688815773747,p_1,0.2,running,1,a_14,,int13,16.51886734819536,
92,RLRAM,1,0,16.51886734819536,p_1,0.2,gateway,1,XOR_quality,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
93,RLRAM,1,0,16.51886734819536,p_1,0.2,running,1,q_1,,int13,17.76589919152113,
94,RLRAM,1,0,17.76589919152113,p_1,0.2,gateway,1,XOR_escalation,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
95,RLRAM,1,0,17.76589919152113,p_1,0.2,running,1,e_1,,int14,18.86787654063602,
96,RLRAM,1,0,18.86787654063602,p_1,0.2,gateway,1,XOR_report,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
97,RLRAM,1,0,18.86787654063602,p_1,0.2,running,1,r_skip,,int16,20.35249538698415,
98,RLRAM,1,0,19.04316235729618,p_1,0.2,gateway,3,XOR_3,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
99,RLRAM,1,0,19.04316235729618,p_1,0.2,running,5,a_11,,int9,19.08341521125437,
100,RLRAM,1,0,19.08341521125437,p_1,0.2,gateway,5,XOR_3,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_3', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
101,RLRAM,1,0,19.23194625399577,p_1,0.2,running,3,a_12,,int10,19.692673966874423,
102,RLRAM,1,0,19.23194625399577,p_1,0.2,running,4,a_14,,int13,19.367693093917634,
103,RLRAM,1,0,19.312771164563166,p_1,0.2,gateway,2,AND_block_2,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
104,RLRAM,1,0,19.312771164563166,p_1,0.2,running,6,a_10,,int7,21.319825364470617,
105,RLRAM,1,0,19.312771164563166,p_1,0.2,running,2,a10_qc,,int8,20.437236351055006,
106,RLRAM,1,0,19.312771164563166,p_1,0.2,running,2,a10_email,,int9,19.34215932986299,
107,RLRAM,1,0,19.34215932986299,p_1,0.2,gateway,2,JOIN_block_2,,,,16.753192238464596
108,RLRAM,1,0,19.367693093917634,p_1,0.2,gateway,4,XOR_quality,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
109,RLRAM,1,0,19.367693093917634,p_1,0.2,running,4,q_1,,int13,20.708959791951138,
110,RLRAM,1,0,19.61658624181439,p_1,0.2,START,7,a_start,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_18', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
111,RLRAM,1,0,19.61658624181439,p_1,0.2,running,7,a_1,,int1,19.847767377743185,
112,RLRAM,1,0,19.692673966874423,p_1,0.2,gateway,3,XOR_6,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
113,RLRAM,1,0,19.692673966874423,p_1,0.2,running,5,a_12,,int10,19.949430868348077,
114,RLRAM,1,0,19.71667483017319,p_1,0.2,START,8,a_start,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_10', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
