,method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,data,resource,end_time,cycle_time
16,RLRAM,1,0,6.551733562639318,p_1,0.1,gateway,0,XOR_report,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_10', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
17,RLRAM,1,0,6.551733562639318,p_1,0.1,running,0,r_skip,,int33,6.9172880858313555,
18,RLRAM,1,0,6.9172880858313555,p_1,0.1,running,0,a_24,,int35,7.925697498518624,
19,RLRAM,1,0,7.925697498518624,p_1,0.1,running,0,a_25,,int36,8.035986190187106,
20,RLRAM,1,0,8.035986190187106,p_1,0.1,running,0,a_26,,int37,8.320245008165342,
21,RLRAM,1,0,8.320245008165342,p_1,0.1,running,0,a_27,,int38,13.016021073347964,
22,RLRAM,1,0,10.654829031417936,p_1,0.1,gateway,1,XOR_1,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'r_2', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_10', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
23,RLRAM,1,0,10.654829031417936,p_1,0.1,running,1,a_2,,int2,10.76950525217729,
24,RLRAM,1,0,10.76950525217729,p_1,0.1,running,1,a_5,,int5,11.432278253124224,
25,RLRAM,1,0,11.396809018499328,p_1,0.1,START,2,a_start,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_8', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
26,RLRAM,1,0,11.396809018499328,p_1,0.1,running,2,a_1,,int1,12.511572265427805,
27,RLRAM,1,0,11.432278253124224,p_1,0.1,gateway,1,XOR_2,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'r_2', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_10', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
28,RLRAM,1,0,11.432278253124224,p_1,0.1,running,1,a_8,,int12,20.750884295594865,
29,RLRAM,1,0,12.511572265427805,p_1,0.1,gateway,2,XOR_1,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_8', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
30,RLRAM,1,0,12.511572265427805,p_1,0.1,running,2,a_3,,int3,12.838278268620112,
31,RLRAM,1,0,12.838278268620112,p_1,0.1,running,2,a_3_1,,int4,13.125531681204905,
32,RLRAM,1,0,13.016021073347964,p_1,0.1,running,0,a_28,,int39,13.207313687738257,
33,RLRAM,1,0,13.125531681204905,p_1,0.1,gateway,2,XOR_3_1,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_8', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
34,RLRAM,1,0,13.125531681204905,p_1,0.1,running,2,a_6,,int6,14.651629423514331,
35,RLRAM,1,0,13.155316677437801,p_1,0.1,START,3,a_start,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
36,RLRAM,1,0,13.155316677437801,p_1,0.1,running,3,a_1,,int1,13.239301000374338,
37,RLRAM,1,0,13.239301000374338,p_1,0.1,gateway,3,XOR_1,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
38,RLRAM,1,0,13.239301000374338,p_1,0.1,running,0,a_29,,int1,16.471094803072525,
39,RLRAM,1,0,13.239301000374338,p_1,0.1,running,3,a_2,,int2,13.502826536421278,
40,RLRAM,1,0,13.502826536421278,p_1,0.1,running,3,a_5,,int5,14.256228790622577,
41,RLRAM,1,0,14.256228790622577,p_1,0.1,gateway,3,XOR_2,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
42,RLRAM,1,0,14.651629423514331,p_1,0.1,gateway,2,AND_block_1,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_8', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
43,RLRAM,1,0,14.651629423514331,p_1,0.1,running,2,a6_diag,,int8,14.828557577154319,
44,RLRAM,1,0,14.651629423514331,p_1,0.1,running,2,a6_log,,int9,16.655390424942954,
45,RLRAM,1,0,14.651629423514331,p_1,0.1,running,2,a6_notify,,int10,14.689316940205154,
46,RLRAM,1,0,14.689316940205154,p_1,0.1,gateway,2,JOIN_block_1,,,,3.292507921705827
47,RLRAM,1,0,14.828557577154319,p_1,0.1,gateway,2,JOIN_block_1,,,,3.4317485586549914
48,RLRAM,1,0,16.471094803072525,p_1,0.1,gateway,0,XOR_4,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_10', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
49,RLRAM,1,0,16.471094803072525,p_1,0.1,running,0,a_15,,int2,20.976770227895337,
50,RLRAM,1,0,16.655390424942954,p_1,0.1,gateway,2,JOIN_block_1,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_8', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
51,RLRAM,1,0,16.655390424942954,p_1,0.1,gateway,2,XOR_2,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_8', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
52,RLRAM,1,0,16.655390424942954,p_1,0.1,running,2,a_9,,int13,16.808127586575907,
53,RLRAM,1,0,16.808127586575907,p_1,0.1,running,2,a_12,,int20,17.079481046387897,
54,RLRAM,1,0,17.079481046387897,p_1,0.1,gateway,2,XOR_6,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_8', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
55,RLRAM,1,0,17.079481046387897,p_1,0.1,running,2,a_12_2,,int22,17.17623037210784,
56,RLRAM,1,0,17.17623037210784,p_1,0.1,running,2,a_14,,int26,17.357077330895084,
57,RLRAM,1,0,17.357077330895084,p_1,0.1,gateway,2,XOR_quality,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_8', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
58,RLRAM,1,0,17.357077330895084,p_1,0.1,running,2,q_1,,int27,17.58424059924999,
59,RLRAM,1,0,17.58424059924999,p_1,0.1,gateway,2,XOR_escalation,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_8', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
60,RLRAM,1,0,17.58424059924999,p_1,0.1,running,2,e_1,,int29,19.423351011118488,
61,RLRAM,1,0,18.37966515018003,p_1,0.1,START,4,a_start,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_19', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
62,RLRAM,1,0,18.37966515018003,p_1,0.1,running,4,a_1,,int1,27.459512418941923,
63,RLRAM,1,0,19.423351011118488,p_1,0.1,gateway,2,XOR_report,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_8', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
64,RLRAM,1,0,19.423351011118488,p_1,0.1,running,2,r_skip,,int33,19.897148213226487,
65,RLRAM,1,0,19.897148213226487,p_1,0.1,running,2,a_24,,int35,20.27355479908907,
66,RLRAM,1,0,20.27355479908907,p_1,0.1,running,2,a_25,,int36,21.48922593471835,
67,RLRAM,1,0,20.750884295594865,p_1,0.1,running,3,a_8,,int12,24.443277201251533,
68,RLRAM,1,0,20.750884295594865,p_1,0.1,running,1,a_11,,int18,20.854836178902232,
69,RLRAM,1,0,20.854836178902232,p_1,0.1,gateway,1,XOR_3,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'r_2', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_10', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
70,RLRAM,1,0,20.854836178902232,p_1,0.1,running,1,a_12,,int20,21.01918435889766,
71,RLRAM,1,0,20.976770227895337,p_1,0.1,running,0,a_17,,int4,20.978843309298597,
72,RLRAM,1,0,20.978843309298597,p_1,0.1,gateway,0,XOR_5,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_10', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
73,RLRAM,1,0,20.978843309298597,p_1,0.1,running,0,a_18,,int5,21.764153356073983,
74,RLRAM,1,0,21.01918435889766,p_1,0.1,gateway,1,XOR_6,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'r_2', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_10', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
75,RLRAM,1,0,21.01918435889766,p_1,0.1,running,1,a_12_2,,int22,21.582097645041063,
76,RLRAM,1,0,21.48922593471835,p_1,0.1,running,2,a_26,,int37,23.677831206472504,
77,RLRAM,1,0,21.582097645041063,p_1,0.1,running,1,a_14,,int26,21.85211051934231,
78,RLRAM,1,0,21.764153356073983,p_1,0.1,COMPLETE,0,p1_END,,,,18.892980138200574
79,RLRAM,1,0,21.85211051934231,p_1,0.1,gateway,1,XOR_quality,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'r_2', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_10', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
80,RLRAM,1,0,21.85211051934231,p_1,0.1,running,1,q_1,,int27,25.33730337869807,
81,RLRAM,1,0,23.677831206472504,p_1,0.1,running,2,a_27,,int38,25.307702132306467,
82,RLRAM,1,0,24.443277201251533,p_1,0.1,running,3,a_11,,int18,26.322932154121276,
83,RLRAM,1,0,24.7427491720664,p_1,0.1,START,5,a_start,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
84,RLRAM,1,0,25.307702132306467,p_1,0.1,running,2,a_28,,int39,26.28722908628088,
85,RLRAM,1,0,25.33730337869807,p_1,0.1,gateway,1,XOR_escalation,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'r_2', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_10', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
86,RLRAM,1,0,25.33730337869807,p_1,0.1,running,1,e_3,,int31,25.45713400965728,
87,RLRAM,1,0,25.445569341616707,p_1,0.1,START,6,a_start,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'r_2', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
88,RLRAM,1,0,25.45713400965728,p_1,0.1,running,1,r_2,,int34,25.849284095441114,
89,RLRAM,1,0,25.849284095441114,p_1,0.1,gateway,1,XOR_final_loop,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'r_2', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_10', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
90,RLRAM,1,0,25.849284095441114,p_1,0.1,COMPLETE,1,p1_END,,,,19.797668213400478
91,RLRAM,1,0,26.322932154121276,p_1,0.1,gateway,3,XOR_3,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
92,RLRAM,1,0,26.322932154121276,p_1,0.1,running,3,a_13,,int23,26.35567165787991,
93,RLRAM,1,0,26.35567165787991,p_1,0.1,running,3,a_131,,int24,29.038898890751046,
94,RLRAM,1,0,27.459512418941923,p_1,0.1,gateway,4,XOR_1,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_19', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
95,RLRAM,1,0,27.459512418941923,p_1,0.1,running,5,a_1,,int1,28.141802913071846,
96,RLRAM,1,0,27.459512418941923,p_1,0.1,running,4,a_4,,int4,28.395019000470654,
97,RLRAM,1,0,28.141802913071846,p_1,0.1,gateway,5,XOR_1,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
98,RLRAM,1,0,28.141802913071846,p_1,0.1,running,6,a_1,,int1,31.338086058269806,
99,RLRAM,1,0,28.395019000470654,p_1,0.1,running,5,a_4,,int4,29.420288752273592,
100,RLRAM,1,0,28.395019000470654,p_1,0.1,running,4,a_7,,int11,28.86331416671578,
101,RLRAM,1,0,28.86331416671578,p_1,0.1,running,4,a_10,,int14,35.075329424190386,
102,RLRAM,1,0,29.038898890751046,p_1,0.1,running,3,a_132,,int25,30.146528887909703,
103,RLRAM,1,0,29.420288752273592,p_1,0.1,running,5,a_7,,int11,29.868319375302747,
104,RLRAM,1,0,30.146528887909703,p_1,0.1,running,3,a_14,,int26,30.71381322845685,
105,RLRAM,1,0,30.71381322845685,p_1,0.1,gateway,3,XOR_quality,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
106,RLRAM,1,0,30.71381322845685,p_1,0.1,running,3,q_1,,int27,30.92628791730344,
107,RLRAM,1,0,30.92628791730344,p_1,0.1,gateway,3,XOR_escalation,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
108,RLRAM,1,0,30.92628791730344,p_1,0.1,running,3,e_1,,int29,31.19866475090405,
109,RLRAM,1,0,31.19866475090405,p_1,0.1,gateway,3,XOR_report,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
110,RLRAM,1,0,31.19866475090405,p_1,0.1,running,3,r_1,,int32,32.37546869216221,
111,RLRAM,1,0,31.338086058269806,p_1,0.1,gateway,6,XOR_1,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'r_2', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
112,RLRAM,1,0,31.338086058269806,p_1,0.1,running,2,a_29,,int1,31.749244184926063,
113,RLRAM,1,0,31.338086058269806,p_1,0.1,running,6,a_2,,int2,32.49667296616729,
114,RLRAM,1,0,31.749244184926063,p_1,0.1,gateway,2,XOR_4,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_8', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
115,RLRAM,1,0,32.37546869216221,p_1,0.1,running,3,r_2,,int34,32.58133302233707,
116,RLRAM,1,0,32.49667296616729,p_1,0.1,running,2,a_15,,int2,35.67883943329183,
117,RLRAM,1,0,32.49667296616729,p_1,0.1,running,6,a_5,,int5,32.52476786706582,
