,method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,data,resource,end_time,cycle_time
22,RLRAM,2,0,9.8747106884683,p_1,0.2,gateway,0,JOIN_block_1,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_9', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
23,RLRAM,2,0,9.8747106884683,p_1,0.2,gateway,0,XOR_2,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_9', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
24,RLRAM,2,0,9.8747106884683,p_1,0.2,running,0,a_1,,int1,14.014254487198102,
25,RLRAM,2,0,10.298047866921998,p_2,0.2,running,2,b_4,,int4,10.87875030135505,
26,RLRAM,2,0,10.298047866921998,p_2,0.2,running,1,b_5,,int5,10.839400766991949,
27,RLRAM,2,0,10.839400766991949,p_2,0.2,gateway,1,XOR_b2,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_13', 'needs_review': 'b_12', 'review': 'b_17'}",,,
28,RLRAM,2,0,10.839400766991949,p_2,0.2,running,1,b_6,,int6,12.992112866124863,
29,RLRAM,2,0,10.87875030135505,p_2,0.2,running,2,b_5,,int5,11.021669177665709,
30,RLRAM,2,0,11.021669177665709,p_2,0.2,gateway,2,XOR_b2,"{'case_type': 'b_3', 'severity': 'b_7', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_18'}",,,
31,RLRAM,2,0,11.021669177665709,p_2,0.2,running,2,b_8,,int8,11.33076463856282,
32,RLRAM,2,0,11.33076463856282,p_2,0.2,running,2,b_10,,int9,12.329890153212013,
33,RLRAM,2,0,12.329890153212013,p_2,0.2,gateway,2,XOR_b3,"{'case_type': 'b_3', 'severity': 'b_7', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_18'}",,,
34,RLRAM,2,0,12.329890153212013,p_2,0.2,running,2,b_11,,int10,14.028378033385358,
35,RLRAM,2,0,12.992112866124863,p_2,0.2,running,1,b_10,,int9,13.242819294554362,
36,RLRAM,2,0,13.15039768219696,p_1,0.2,START,3,a_start,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
37,RLRAM,2,0,13.242819294554362,p_2,0.2,gateway,1,XOR_b3,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_13', 'needs_review': 'b_12', 'review': 'b_17'}",,,
38,RLRAM,2,0,14.014254487198102,p_1,0.2,gateway,0,XOR_1,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_9', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
39,RLRAM,2,0,14.014254487198102,p_1,0.2,running,3,a_1,,int1,15.444121061435965,
40,RLRAM,2,0,14.014254487198102,p_1,0.2,running,0,a_2,,int2,15.002163770914873,
41,RLRAM,2,0,14.028378033385358,p_2,0.2,running,1,b_11,,int10,14.872626144520629,
42,RLRAM,2,0,14.028378033385358,p_2,0.2,running,2,b_9,,int11,17.169355441477144,
43,RLRAM,2,0,15.002163770914873,p_1,0.2,running,0,a_5,,int5,15.5709601654736,
44,RLRAM,2,0,15.209432260786102,p_2,0.2,START,4,b_start,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_16'}",,,
45,RLRAM,2,0,15.444121061435965,p_1,0.2,gateway,3,XOR_1,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
46,RLRAM,2,0,15.444121061435965,p_2,0.2,running,4,b_1,,int1,17.251461396663814,
47,RLRAM,2,0,15.444121061435965,p_1,0.2,running,3,a_4,,int4,15.563696849477445,
48,RLRAM,2,0,15.563696849477445,p_1,0.2,running,3,a_7,,int10,15.766900286529271,
49,RLRAM,2,0,15.5709601654736,p_1,0.2,gateway,0,XOR_2,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_9', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
50,RLRAM,2,0,15.5709601654736,p_1,0.2,running,0,r_2,,int14,15.83507526799721,
51,RLRAM,2,0,15.687758979165116,p_1,0.2,START,5,a_start,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
52,RLRAM,2,0,15.766900286529271,p_1,0.2,running,3,a_10,,int13,19.635600803671828,
53,RLRAM,2,0,15.83507526799721,p_1,0.2,gateway,0,XOR_final_loop,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_9', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
54,RLRAM,2,0,15.83507526799721,p_1,0.2,COMPLETE,0,p1_END,,,,11.514511935264785
55,RLRAM,2,0,17.169355441477144,p_2,0.2,gateway,2,XOR_c_4,"{'case_type': 'b_3', 'severity': 'b_7', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_18'}",,,
56,RLRAM,2,0,17.169355441477144,p_2,0.2,running,1,b_9,,int11,17.66418846332812,
57,RLRAM,2,0,17.169355441477144,p_2,0.2,running,2,b_14,,int14,18.696580640449856,
58,RLRAM,2,0,17.251461396663814,p_2,0.2,gateway,4,XOR_b1,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_16'}",,,
59,RLRAM,2,0,17.251461396663814,p_1,0.2,running,5,a_1,,int1,17.97726010927396,
60,RLRAM,2,0,17.251461396663814,p_2,0.2,running,4,b_3,,int3,19.20314411055142,
61,RLRAM,2,0,17.66418846332812,p_2,0.2,gateway,1,XOR_c_4,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_13', 'needs_review': 'b_12', 'review': 'b_17'}",,,
62,RLRAM,2,0,17.66418846332812,p_2,0.2,COMPLETE,1,p2_END,,,,12.037396734080295
63,RLRAM,2,0,17.97726010927396,p_1,0.2,gateway,5,XOR_1,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
64,RLRAM,2,0,17.97726010927396,p_1,0.2,running,5,a_2,,int2,19.38650801025876,
65,RLRAM,2,0,18.66885480415452,p_1,0.2,START,6,a_start,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_5', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
66,RLRAM,2,0,18.66885480415452,p_1,0.2,running,6,a_1,,int1,18.747818122758535,
67,RLRAM,2,0,18.696580640449856,p_2,0.2,running,2,b_15,,int15,20.633832397199505,
68,RLRAM,2,0,18.747818122758535,p_1,0.2,gateway,6,XOR_1,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_5', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
69,RLRAM,2,0,19.20314411055142,p_2,0.2,running,4,b_4,,int4,21.240495378478784,
70,RLRAM,2,0,19.38650801025876,p_1,0.2,running,6,a_2,,int2,19.854962909015786,
71,RLRAM,2,0,19.38650801025876,p_1,0.2,running,5,a_5,,int5,19.42425331650173,
72,RLRAM,2,0,19.42425331650173,p_1,0.2,gateway,5,XOR_2,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
73,RLRAM,2,0,19.42425331650173,p_1,0.2,running,5,a_8,,int11,19.527591653512694,
74,RLRAM,2,0,19.527591653512694,p_1,0.2,running,5,a_11,,int17,19.633766482954766,
75,RLRAM,2,0,19.633766482954766,p_1,0.2,gateway,5,XOR_3,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
76,RLRAM,2,0,19.633766482954766,p_1,0.2,running,5,a_12,,int18,21.423810259264858,
77,RLRAM,2,0,19.635600803671828,p_1,0.2,gateway,3,AND_block_2,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
78,RLRAM,2,0,19.635600803671828,p_1,0.2,running,3,a10_qc,,int14,23.166612044842203,
79,RLRAM,2,0,19.635600803671828,p_1,0.2,running,3,a10_email,,int16,19.724572141689837,
80,RLRAM,2,0,19.724572141689837,p_1,0.2,gateway,3,JOIN_block_2,,,,6.574174459492877
81,RLRAM,2,0,19.854962909015786,p_1,0.2,running,6,a_5,,int5,21.27283326781579,
82,RLRAM,2,0,20.633832397199505,p_2,0.2,gateway,2,XOR_b5,"{'case_type': 'b_3', 'severity': 'b_7', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_18'}",,,
83,RLRAM,2,0,20.633832397199505,p_2,0.2,COMPLETE,2,p2_END,,,,13.365689091605716
84,RLRAM,2,0,21.240495378478784,p_1,0.2,running,3,a10_trace,,int15,21.97751042038458,
85,RLRAM,2,0,21.27283326781579,p_1,0.2,gateway,6,XOR_2,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_5', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
86,RLRAM,2,0,21.27283326781579,p_2,0.2,running,4,b_5,,int5,22.54396827186632,
87,RLRAM,2,0,21.27283326781579,p_1,0.2,running,6,a_10,,int13,21.83752878689352,
88,RLRAM,2,0,21.423810259264858,p_1,0.2,gateway,5,XOR_6,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
89,RLRAM,2,0,21.423810259264858,p_1,0.2,running,5,a_12_1,,int1,22.32135565742729,
90,RLRAM,2,0,21.588632916271816,p_2,0.2,START,7,b_start,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_18'}",,,
91,RLRAM,2,0,21.83752878689352,p_1,0.2,gateway,6,AND_block_2,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_5', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
92,RLRAM,2,0,21.83752878689352,p_1,0.2,running,6,a10_email,,int16,22.726038162411996,
93,RLRAM,2,0,21.97751042038458,p_1,0.2,gateway,3,JOIN_block_2,,,,8.827112738187619
94,RLRAM,2,0,22.32135565742729,p_2,0.2,running,7,b_1,,int1,23.49206240303456,
95,RLRAM,2,0,22.32135565742729,p_1,0.2,running,6,a10_trace,,int15,22.362171437487827,
96,RLRAM,2,0,22.32135565742729,p_1,0.2,running,5,a_14,,int6,22.51639523007798,
97,RLRAM,2,0,22.362171437487827,p_1,0.2,gateway,6,JOIN_block_2,,,,3.693316633333307
98,RLRAM,2,0,22.51639523007798,p_1,0.2,gateway,5,XOR_quality,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
99,RLRAM,2,0,22.51639523007798,p_1,0.2,running,5,q_1,,int7,23.78390959795771,
100,RLRAM,2,0,22.54396827186632,p_2,0.2,gateway,4,XOR_b2,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_16'}",,,
101,RLRAM,2,0,22.726038162411996,p_1,0.2,gateway,6,JOIN_block_2,,,,4.0571833582574754
102,RLRAM,2,0,23.166612044842203,p_1,0.2,gateway,3,JOIN_block_2,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
103,RLRAM,2,0,23.166612044842203,p_1,0.2,running,6,a10_qc,,int14,25.129931964122903,
104,RLRAM,2,0,23.166612044842203,p_1,0.2,running,3,a_11,,int17,25.918265054670456,
105,RLRAM,2,0,23.49206240303456,p_2,0.2,gateway,7,XOR_b1,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_18'}",,,
106,RLRAM,2,0,23.49206240303456,p_2,0.2,running,7,b_2,,int2,24.807839698054096,
107,RLRAM,2,0,23.78390959795771,p_1,0.2,gateway,5,XOR_escalation,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
108,RLRAM,2,0,23.78390959795771,p_2,0.2,running,4,b_7,,int7,23.90881791574375,
109,RLRAM,2,0,23.78390959795771,p_1,0.2,running,5,e_3,,int11,25.06832061827494,
110,RLRAM,2,0,23.90881791574375,p_2,0.2,running,4,b_10,,int9,24.017645948444848,
111,RLRAM,2,0,24.017645948444848,p_2,0.2,gateway,4,XOR_b3,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_16'}",,,
112,RLRAM,2,0,24.017645948444848,p_2,0.2,running,4,b_12,,int12,26.178786379657495,
113,RLRAM,2,0,24.807839698054096,p_2,0.2,running,7,b_4,,int4,25.077871301997757,
114,RLRAM,2,0,25.077871301997757,p_2,0.2,running,7,b_5,,int5,25.788972294143495,
115,RLRAM,2,0,25.129931964122903,p_1,0.2,gateway,6,JOIN_block_2,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_5', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
116,RLRAM,2,0,25.129931964122903,p_1,0.2,running,5,r_2,,int14,25.386304175761563,
117,RLRAM,2,0,25.386304175761563,p_1,0.2,gateway,5,XOR_final_loop,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
118,RLRAM,2,0,25.386304175761563,p_1,0.2,COMPLETE,5,p1_END,,,,9.698545196596447
119,RLRAM,2,0,25.422215221046564,p_1,0.2,START,8,a_start,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_19', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
120,RLRAM,2,0,25.422215221046564,p_1,0.2,running,8,a_1,,int1,34.462978120028524,
121,RLRAM,2,0,25.788972294143495,p_2,0.2,gateway,7,XOR_b2,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_18'}",,,
122,RLRAM,2,0,25.788972294143495,p_2,0.2,running,7,b_6,,int6,25.808655772239835,
123,RLRAM,2,0,25.808655772239835,p_2,0.2,running,7,b_10,,int9,26.439689296015803,
124,RLRAM,2,0,25.918265054670456,p_1,0.2,gateway,3,XOR_3,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
125,RLRAM,2,0,25.918265054670456,p_1,0.2,running,6,a_11,,int17,27.355144043979845,
126,RLRAM,2,0,25.918265054670456,p_1,0.2,running,3,a_13,,int3,27.098155270235655,
127,RLRAM,2,0,26.178786379657495,p_2,0.2,gateway,4,XOR_c_4,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_16'}",,,
128,RLRAM,2,0,26.178786379657495,p_2,0.2,COMPLETE,4,p2_END,,,,10.969354118871394
129,RLRAM,2,0,26.439689296015803,p_2,0.2,gateway,7,XOR_b3,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_18'}",,,
130,RLRAM,2,0,26.439689296015803,p_2,0.2,running,7,b_11,,int10,26.573185259320752,
131,RLRAM,2,0,26.573185259320752,p_2,0.2,running,7,b_9,,int11,27.1401430039749,
132,RLRAM,2,0,27.098155270235655,p_1,0.2,running,3,a_131,,int4,28.021714967792875,
133,RLRAM,2,0,27.1401430039749,p_2,0.2,gateway,7,XOR_c_4,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_18'}",,,
134,RLRAM,2,0,27.1401430039749,p_2,0.2,running,7,b_13,,int13,31.39503594024736,
135,RLRAM,2,0,27.345112935157715,p_1,0.2,START,9,a_start,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_5', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
136,RLRAM,2,0,27.355144043979845,p_1,0.2,gateway,6,XOR_3,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_5', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
137,RLRAM,2,0,27.355144043979845,p_1,0.2,running,6,a_12,,int18,28.508412660698635,
