,method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,data,resource,end_time,cycle_time
11,RLRAM,1,0,11.260346532091518,p_1,0.5,START,4,a_start,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_1', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
12,RLRAM,1,0,12.0032542223342,p_1,0.5,gateway,2,XOR_1,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
13,RLRAM,1,0,12.0032542223342,p_1,0.5,running,1,a_2,,int1,12.913334526015213,
14,RLRAM,1,0,12.0032542223342,p_1,0.5,running,2,a_3,,int2,12.890309163830304,
15,RLRAM,1,0,12.890309163830304,p_1,0.5,running,2,a_3_1,,int2,13.453254215274772,
16,RLRAM,1,0,12.913334526015213,p_1,0.5,running,1,a_5,,int3,13.393041452567626,
17,RLRAM,1,0,12.913334526015213,p_1,0.5,running,3,a_1,,int1,22.93318159773416,
18,RLRAM,1,0,13.057943860550195,p_1,0.5,running,0,a_10,,int7,13.35349755326834,
19,RLRAM,1,0,13.35349755326834,p_1,0.5,gateway,0,AND_block_2,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'a_3', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
20,RLRAM,1,0,13.35349755326834,p_1,0.5,running,0,a10_email,,int9,14.297189772352997,
21,RLRAM,1,0,13.35349755326834,p_1,0.5,running,0,a10_qc,,int8,17.468535000321225,
22,RLRAM,1,0,13.393041452567626,p_1,0.5,gateway,1,XOR_2,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_5', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
23,RLRAM,1,0,13.453254215274772,p_1,0.5,gateway,2,XOR_3_1,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
24,RLRAM,1,0,13.453254215274772,p_1,0.5,running,2,a_12,,int10,13.64913031401895,
25,RLRAM,1,0,13.64913031401895,p_1,0.5,gateway,2,XOR_6,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
26,RLRAM,1,0,14.297189772352997,p_1,0.5,gateway,0,JOIN_block_2,,,,7.1195428368744444
27,RLRAM,1,0,17.468535000321225,p_1,0.5,gateway,0,JOIN_block_2,,,,10.290888064842672
28,RLRAM,1,0,17.468535000321225,p_1,0.5,running,0,a10_trace,,int8,20.70308639937835,
29,RLRAM,1,0,19.89108214218989,p_1,0.5,START,5,a_start,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_10', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
30,RLRAM,1,0,20.70308639937835,p_1,0.5,gateway,0,JOIN_block_2,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'a_3', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
31,RLRAM,1,0,20.70308639937835,p_1,0.5,running,0,a_11,,int9,22.79402667091584,
32,RLRAM,1,0,22.79402667091584,p_1,0.5,gateway,0,XOR_3,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'a_3', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
33,RLRAM,1,0,22.79402667091584,p_1,0.5,running,0,a_12,,int10,22.88004361178409,
34,RLRAM,1,0,22.87838967443276,p_1,0.5,START,6,a_start,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_1', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
35,RLRAM,1,0,22.88004361178409,p_1,0.5,gateway,0,XOR_6,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'a_3', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
36,RLRAM,1,0,22.88004361178409,p_1,0.5,running,0,a_12_1,,int10,24.191353213135727,
37,RLRAM,1,0,22.93318159773416,p_1,0.5,gateway,3,XOR_1,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
38,RLRAM,1,0,22.93318159773416,p_1,0.5,running,4,a_1,,int1,29.15835054986212,
39,RLRAM,1,0,22.93318159773416,p_1,0.5,running,3,a_3,,int2,23.41652433719321,
40,RLRAM,1,0,23.41652433719321,p_1,0.5,running,3,a_3_1,,int2,24.098496182542075,
41,RLRAM,1,0,24.098496182542075,p_1,0.5,gateway,3,XOR_3_1,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
42,RLRAM,1,0,24.098496182542075,p_1,0.5,running,3,a_6,,int4,24.484647282349588,
43,RLRAM,1,0,24.191353213135727,p_1,0.5,running,0,a_14,,int3,25.64791980927534,
44,RLRAM,1,0,24.484647282349588,p_1,0.5,gateway,3,AND_block_1,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
45,RLRAM,1,0,24.484647282349588,p_1,0.5,running,3,a6_diag,,int4,25.489061079344303,
46,RLRAM,1,0,24.484647282349588,p_1,0.5,running,3,a6_log,,int5,27.55737370574729,
47,RLRAM,1,0,25.489061079344303,p_1,0.5,gateway,3,JOIN_block_1,,,,15.062633131347107
48,RLRAM,1,0,25.64791980927534,p_1,0.5,gateway,0,XOR_quality,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'a_3', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
49,RLRAM,1,0,25.64791980927534,p_1,0.5,running,0,q_1,,int3,26.20049802988027,
50,RLRAM,1,0,26.20049802988027,p_1,0.5,gateway,0,XOR_escalation,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'a_3', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
51,RLRAM,1,0,26.257405625202395,p_1,0.5,START,7,a_start,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
52,RLRAM,1,0,26.445165879568048,p_1,0.5,START,8,a_start,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
53,RLRAM,1,0,27.55737370574729,p_1,0.5,gateway,3,JOIN_block_1,,,,17.13094575775009
54,RLRAM,1,0,27.55737370574729,p_1,0.5,running,3,a6_notify,,int5,32.10235079012416,
55,RLRAM,1,0,29.15835054986212,p_1,0.5,gateway,4,XOR_1,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_1', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
56,RLRAM,1,0,29.15835054986212,p_1,0.5,running,1,a_1,,int1,30.81181367767756,
57,RLRAM,1,0,29.15835054986212,p_1,0.5,running,4,a_4,,int3,29.273421084015244,
58,RLRAM,1,0,29.273421084015244,p_1,0.5,running,4,a_7,,int6,29.391257481295977,
59,RLRAM,1,0,29.391257481295977,p_1,0.5,running,4,a_10,,int7,30.022792910414225,
60,RLRAM,1,0,29.754981623329634,p_1,0.5,START,9,a_start,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
61,RLRAM,1,0,30.022792910414225,p_1,0.5,gateway,4,AND_block_2,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_1', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
62,RLRAM,1,0,30.022792910414225,p_1,0.5,running,4,a10_qc,,int8,30.623990856229234,
63,RLRAM,1,0,30.022792910414225,p_1,0.5,running,4,a10_email,,int9,30.386484262149793,
64,RLRAM,1,0,30.386484262149793,p_1,0.5,gateway,4,JOIN_block_2,,,,19.126137730058275
65,RLRAM,1,0,30.623990856229234,p_1,0.5,gateway,4,JOIN_block_2,,,,19.363644324137717
66,RLRAM,1,0,30.623990856229234,p_1,0.5,running,4,a10_trace,,int8,32.4618539800153,
67,RLRAM,1,0,30.81181367767756,p_1,0.5,gateway,1,XOR_1,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_5', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
68,RLRAM,1,0,30.81181367767756,p_1,0.5,running,2,a_12_2,,int1,31.00442870372667,
69,RLRAM,1,0,31.00442870372667,p_1,0.5,running,2,a_14,,int3,32.952207378441315,
70,RLRAM,1,0,31.00442870372667,p_1,0.5,running,5,a_1,,int1,34.86757296752408,
71,RLRAM,1,0,32.10235079012416,p_1,0.5,gateway,3,JOIN_block_1,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
72,RLRAM,1,0,32.10235079012416,p_1,0.5,gateway,3,XOR_2,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
73,RLRAM,1,0,32.10235079012416,p_1,0.5,running,0,e_3,,int5,32.40073137685123,
74,RLRAM,1,0,32.10235079012416,p_1,0.5,running,3,a_9,,int7,32.340084504674635,
75,RLRAM,1,0,32.340084504674635,p_1,0.5,running,3,a_12,,int10,32.52502402327048,
76,RLRAM,1,0,32.40073137685123,p_1,0.5,running,0,r_2,,int7,32.85434376549687,
77,RLRAM,1,0,32.4618539800153,p_1,0.5,gateway,4,JOIN_block_2,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_1', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
78,RLRAM,1,0,32.4618539800153,p_1,0.5,running,4,a_11,,int9,32.898549167148346,
79,RLRAM,1,0,32.52502402327048,p_1,0.5,gateway,3,XOR_6,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
80,RLRAM,1,0,32.52502402327048,p_1,0.5,running,3,a_12_1,,int10,33.35508332358949,
81,RLRAM,1,0,32.85434376549687,p_1,0.5,gateway,0,XOR_final_loop,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'a_3', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
82,RLRAM,1,0,32.85434376549687,p_1,0.5,COMPLETE,0,p1_END,,,,25.67669683001832
83,RLRAM,1,0,32.898549167148346,p_1,0.5,gateway,4,XOR_3,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_1', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
84,RLRAM,1,0,32.952207378441315,p_1,0.5,gateway,2,XOR_quality,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
85,RLRAM,1,0,32.952207378441315,p_1,0.5,running,2,q_2,,int4,40.59750543216758,
86,RLRAM,1,0,33.35508332358949,p_1,0.5,running,3,a_14,,int3,34.56050115166528,
87,RLRAM,1,0,34.56050115166528,p_1,0.5,gateway,3,XOR_quality,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
88,RLRAM,1,0,34.56050115166528,p_1,0.5,running,3,q_1,,int3,34.96935862780091,
89,RLRAM,1,0,34.86757296752408,p_1,0.5,gateway,5,XOR_1,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_10', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
90,RLRAM,1,0,34.86757296752408,p_1,0.5,running,6,a_1,,int1,35.08425811819016,
91,RLRAM,1,0,34.96935862780091,p_1,0.5,gateway,3,XOR_escalation,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
92,RLRAM,1,0,34.96935862780091,p_1,0.5,running,5,a_4,,int3,35.315529959149764,
93,RLRAM,1,0,35.08425811819016,p_1,0.5,gateway,6,XOR_1,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_1', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
94,RLRAM,1,0,35.08425811819016,p_1,0.5,running,6,a_3,,int2,35.78869802189579,
95,RLRAM,1,0,35.08425811819016,p_1,0.5,running,7,a_1,,int1,36.4355081494796,
96,RLRAM,1,0,35.315529959149764,p_1,0.5,running,5,a_7,,int6,37.10610596086201,
97,RLRAM,1,0,35.78869802189579,p_1,0.5,running,6,a_3_1,,int2,36.03853033453905,
98,RLRAM,1,0,36.03853033453905,p_1,0.5,gateway,6,XOR_3_1,"{'priority': 'a_4', 'priority2': 'p1_END', 'department': 'a_1', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_1'}",,,
99,RLRAM,1,0,36.4355081494796,p_1,0.5,gateway,7,XOR_1,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
100,RLRAM,1,0,36.4355081494796,p_1,0.5,running,7,a_4,,int3,37.67583317202393,
101,RLRAM,1,0,36.4355081494796,p_1,0.5,running,8,a_1,,int1,36.63743757902424,
102,RLRAM,1,0,36.63743757902424,p_1,0.5,gateway,8,XOR_1,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_1', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
103,RLRAM,1,0,36.63743757902424,p_1,0.5,running,9,a_1,,int1,36.863461103121665,
104,RLRAM,1,0,36.863461103121665,p_1,0.5,gateway,9,XOR_1,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
105,RLRAM,1,0,36.863461103121665,p_1,0.5,running,1,a_2,,int1,37.97341552594864,
106,RLRAM,1,0,37.10610596086201,p_1,0.5,running,5,a_10,,int7,37.2862554291123,
107,RLRAM,1,0,37.16614223056403,p_1,0.5,START,10,a_start,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_22', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
