,method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,data,resource,end_time,cycle_time
25,RLRAM,2,0,9.77809480979859,p_2,0.5,running,0,b_8,,int8,9.997061874484281,
26,RLRAM,2,0,9.997061874484281,p_2,0.5,running,0,b_10,,int9,10.225471333125098,
27,RLRAM,2,0,10.007571584050426,p_1,0.5,running,1,a_11,,int17,10.098852445924974,
28,RLRAM,2,0,10.098852445924974,p_1,0.5,gateway,1,XOR_3,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_10', 'or_sub_2': 'a_5', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
29,RLRAM,2,0,10.098852445924974,p_1,0.5,running,1,a_13,,int3,11.026789821750842,
30,RLRAM,2,0,10.225471333125098,p_2,0.5,gateway,0,XOR_b3,"{'case_type': 'b_2', 'severity': 'b_7', 'severity2': 'b_13', 'needs_review': 'b_12', 'review': 'p2_END'}",,,
31,RLRAM,2,0,10.225471333125098,p_2,0.5,running,0,b_11,,int10,11.454849501120801,
32,RLRAM,2,0,10.624355532779873,p_1,0.5,gateway,2,XOR_3_1,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'a_3', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
33,RLRAM,2,0,10.624355532779873,p_1,0.5,running,2,a_12,,int18,16.62703183605973,
34,RLRAM,2,0,10.694445992239324,p_2,0.5,START,8,b_start,"{'case_type': 'b_3', 'severity': 'b_6', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'p2_END'}",,,
35,RLRAM,2,0,11.026789821750842,p_1,0.5,running,1,a_131,,int4,11.303414986048832,
36,RLRAM,2,0,11.303414986048832,p_1,0.5,running,1,a_132,,int5,11.943372522274895,
37,RLRAM,2,0,11.454849501120801,p_2,0.5,running,0,b_9,,int11,14.898232739721315,
38,RLRAM,2,0,11.486892053210404,p_2,0.5,gateway,3,XOR_b1,"{'case_type': 'b_3', 'severity': 'b_6', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
39,RLRAM,2,0,11.486892053210404,p_2,0.5,running,4,b_1,,int1,13.681075319557888,
40,RLRAM,2,0,11.486892053210404,p_2,0.5,running,3,b_2,,int2,12.606685589162442,
41,RLRAM,2,0,11.728786843145695,p_2,0.5,START,9,b_start,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_13', 'needs_review': 'b_11', 'review': 'b_18'}",,,
42,RLRAM,2,0,11.943372522274895,p_1,0.5,running,1,a_14,,int6,13.113565859248626,
43,RLRAM,2,0,12.606685589162442,p_2,0.5,running,3,b_4,,int4,12.963361511731684,
44,RLRAM,2,0,12.963361511731684,p_2,0.5,running,3,b_5,,int5,13.30606567766261,
45,RLRAM,2,0,13.113565859248626,p_1,0.5,gateway,1,XOR_quality,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_10', 'or_sub_2': 'a_5', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
46,RLRAM,2,0,13.113565859248626,p_1,0.5,running,1,q_2,,int8,14.923635973312466,
47,RLRAM,2,0,13.287132829156773,p_2,0.5,START,10,b_start,"{'case_type': 'b_2', 'severity': 'b_7', 'severity2': 'b_13', 'needs_review': 'b_12', 'review': 'b_18'}",,,
48,RLRAM,2,0,13.30606567766261,p_2,0.5,gateway,3,XOR_b2,"{'case_type': 'b_3', 'severity': 'b_6', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
49,RLRAM,2,0,13.30606567766261,p_2,0.5,running,3,b_7,,int7,16.558929724277604,
50,RLRAM,2,0,13.62198303267031,p_1,0.5,START,11,a_start,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
51,RLRAM,2,0,13.681075319557888,p_2,0.5,gateway,4,XOR_b1,"{'case_type': 'b_3', 'severity': 'b_7', 'severity2': 'p2_END', 'needs_review': 'b_12', 'review': 'p2_END'}",,,
52,RLRAM,2,0,13.681075319557888,p_2,0.5,running,5,b_1,,int1,14.315692389504825,
53,RLRAM,2,0,13.681075319557888,p_2,0.5,running,4,b_3,,int3,14.005432782432475,
54,RLRAM,2,0,13.709173947415273,p_2,0.5,START,12,b_start,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
55,RLRAM,2,0,14.005432782432475,p_2,0.5,running,4,b_4,,int4,15.197851938502389,
56,RLRAM,2,0,14.315692389504825,p_2,0.5,gateway,5,XOR_b1,"{'case_type': 'b_3', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
57,RLRAM,2,0,14.315692389504825,p_2,0.5,running,6,b_1,,int1,15.650459648771177,
58,RLRAM,2,0,14.315692389504825,p_2,0.5,running,5,b_2,,int2,18.901598060223648,
59,RLRAM,2,0,14.843211581826154,p_2,0.5,START,13,b_start,"{'case_type': 'b_3', 'severity': 'b_6', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_17'}",,,
60,RLRAM,2,0,14.898232739721315,p_2,0.5,gateway,0,XOR_c_4,"{'case_type': 'b_2', 'severity': 'b_7', 'severity2': 'b_13', 'needs_review': 'b_12', 'review': 'p2_END'}",,,
61,RLRAM,2,0,14.898232739721315,p_2,0.5,running,0,b_14,,int14,16.24629090506028,
62,RLRAM,2,0,14.923635973312466,p_1,0.5,running,1,e_3,,int11,15.80116333364901,
63,RLRAM,2,0,15.197851938502389,p_2,0.5,running,4,b_5,,int5,16.248605139444763,
64,RLRAM,2,0,15.214964097530117,p_2,0.5,START,14,b_start,"{'case_type': 'b_2', 'severity': 'b_6', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_17'}",,,
65,RLRAM,2,0,15.650459648771177,p_2,0.5,gateway,6,XOR_b1,"{'case_type': 'b_2', 'severity': 'b_6', 'severity2': 'b_13', 'needs_review': 'b_12', 'review': 'b_17'}",,,
66,RLRAM,2,0,15.650459648771177,p_2,0.5,running,7,b_1,,int1,18.031633252939884,
67,RLRAM,2,0,15.650459648771177,p_2,0.5,running,6,b_3,,int3,15.962669446509757,
68,RLRAM,2,0,15.962669446509757,p_2,0.5,running,6,b_4,,int4,16.334552178576278,
69,RLRAM,2,0,16.24629090506028,p_1,0.5,running,1,r_2,,int14,17.848343943630113,
70,RLRAM,2,0,16.24629090506028,p_2,0.5,running,0,b_15,,int15,16.868849327957882,
71,RLRAM,2,0,16.248605139444763,p_2,0.5,gateway,4,XOR_b2,"{'case_type': 'b_3', 'severity': 'b_7', 'severity2': 'p2_END', 'needs_review': 'b_12', 'review': 'p2_END'}",,,
72,RLRAM,2,0,16.334552178576278,p_2,0.5,running,6,b_5,,int5,19.284260655355236,
73,RLRAM,2,0,16.558929724277604,p_2,0.5,running,4,b_7,,int7,17.310043692885678,
74,RLRAM,2,0,16.558929724277604,p_2,0.5,running,3,b_10,,int9,16.63003396088186,
75,RLRAM,2,0,16.62703183605973,p_1,0.5,gateway,2,XOR_6,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'a_3', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
76,RLRAM,2,0,16.63003396088186,p_2,0.5,gateway,3,XOR_b3,"{'case_type': 'b_3', 'severity': 'b_6', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
77,RLRAM,2,0,16.63003396088186,p_2,0.5,running,3,b_12,,int12,17.43393483192546,
78,RLRAM,2,0,16.868849327957882,p_2,0.5,gateway,0,XOR_b5,"{'case_type': 'b_2', 'severity': 'b_7', 'severity2': 'b_13', 'needs_review': 'b_12', 'review': 'p2_END'}",,,
79,RLRAM,2,0,16.868849327957882,p_2,0.5,running,0,b_18,,int18,17.096718668275102,
80,RLRAM,2,0,17.096718668275102,p_2,0.5,COMPLETE,0,p2_END,,,,15.765850795870328
81,RLRAM,2,0,17.310043692885678,p_2,0.5,running,4,b_10,,int9,17.604229902365464,
82,RLRAM,2,0,17.43393483192546,p_2,0.5,gateway,3,XOR_c_4,"{'case_type': 'b_3', 'severity': 'b_6', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
83,RLRAM,2,0,17.604229902365464,p_2,0.5,gateway,4,XOR_b3,"{'case_type': 'b_3', 'severity': 'b_7', 'severity2': 'p2_END', 'needs_review': 'b_12', 'review': 'p2_END'}",,,
84,RLRAM,2,0,17.604229902365464,p_2,0.5,running,4,b_12,,int12,18.113427622848025,
85,RLRAM,2,0,17.734276551227147,p_2,0.5,START,15,b_start,"{'case_type': 'b_2', 'severity': 'b_7', 'severity2': 'p2_END', 'needs_review': 'b_11', 'review': 'b_18'}",,,
86,RLRAM,2,0,17.848343943630113,p_1,0.5,gateway,1,XOR_final_loop,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_10', 'or_sub_2': 'a_5', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'p1_END', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
87,RLRAM,2,0,17.848343943630113,p_2,0.5,running,3,b_14,,int14,19.652350138750812,
88,RLRAM,2,0,17.848343943630113,p_1,0.5,COMPLETE,1,p1_END,,,,12.882048049845132
89,RLRAM,2,0,18.031633252939884,p_2,0.5,gateway,7,XOR_b1,"{'case_type': 'b_3', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'b_18'}",,,
90,RLRAM,2,0,18.031633252939884,p_2,0.5,running,8,b_1,,int1,18.09199448129598,
91,RLRAM,2,0,18.09199448129598,p_2,0.5,gateway,8,XOR_b1,"{'case_type': 'b_3', 'severity': 'b_6', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'p2_END'}",,,
92,RLRAM,2,0,18.09199448129598,p_2,0.5,running,9,b_1,,int1,20.264939947311987,
93,RLRAM,2,0,18.09199448129598,p_2,0.5,running,8,b_3,,int3,18.18672644357815,
94,RLRAM,2,0,18.113427622848025,p_2,0.5,gateway,4,XOR_c_4,"{'case_type': 'b_3', 'severity': 'b_7', 'severity2': 'p2_END', 'needs_review': 'b_12', 'review': 'p2_END'}",,,
95,RLRAM,2,0,18.113427622848025,p_2,0.5,running,4,b_13,,int13,19.36126784889981,
96,RLRAM,2,0,18.13490553309562,p_1,0.5,START,16,a_start,"{'priority': 'a_17', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
97,RLRAM,2,0,18.18672644357815,p_2,0.5,running,8,b_4,,int4,21.07904137468725,
98,RLRAM,2,0,18.901598060223648,p_1,0.5,running,2,a_12_2,,int2,18.955885654383447,
99,RLRAM,2,0,18.955885654383447,p_2,0.5,running,7,b_2,,int2,21.9828152515739,
100,RLRAM,2,0,18.955885654383447,p_1,0.5,running,2,a_14,,int6,21.293052688066393,
101,RLRAM,2,0,19.284260655355236,p_2,0.5,gateway,6,XOR_b2,"{'case_type': 'b_2', 'severity': 'b_6', 'severity2': 'b_13', 'needs_review': 'b_12', 'review': 'b_17'}",,,
102,RLRAM,2,0,19.36126784889981,p_2,0.5,running,4,b_15,,int15,21.279911396509014,
103,RLRAM,2,0,19.71950479768808,p_2,0.5,START,17,b_start,"{'case_type': 'b_2', 'severity': 'b_7', 'severity2': 'p2_END', 'needs_review': 'b_12', 'review': 'p2_END'}",,,
104,RLRAM,2,0,20.264939947311987,p_2,0.5,gateway,9,XOR_b1,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_13', 'needs_review': 'b_11', 'review': 'b_18'}",,,
105,RLRAM,2,0,20.264939947311987,p_2,0.5,running,10,b_1,,int1,20.544738302832982,
106,RLRAM,2,0,20.264939947311987,p_2,0.5,running,9,b_3,,int3,22.556098947346555,
107,RLRAM,2,0,20.544738302832982,p_2,0.5,gateway,10,XOR_b1,"{'case_type': 'b_2', 'severity': 'b_7', 'severity2': 'b_13', 'needs_review': 'b_12', 'review': 'b_18'}",,,
108,RLRAM,2,0,20.544738302832982,p_1,0.5,running,11,a_1,,int1,22.267351216120552,
109,RLRAM,2,0,21.07904137468725,p_2,0.5,running,5,b_4,,int4,22.378399285815156,
110,RLRAM,2,0,21.07904137468725,p_2,0.5,running,8,b_5,,int5,23.193602963466443,
111,RLRAM,2,0,21.279911396509014,p_2,0.5,gateway,4,XOR_b5,"{'case_type': 'b_3', 'severity': 'b_7', 'severity2': 'p2_END', 'needs_review': 'b_12', 'review': 'p2_END'}",,,
112,RLRAM,2,0,21.279911396509014,p_2,0.5,running,3,b_15,,int15,23.167795121086545,
113,RLRAM,2,0,21.279911396509014,p_2,0.5,COMPLETE,4,p2_END,,,,13.290311691666707
114,RLRAM,2,0,21.293052688066393,p_1,0.5,gateway,2,XOR_quality,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'a_3', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
115,RLRAM,2,0,21.293052688066393,p_2,0.5,running,6,b_6,,int6,21.86531549985029,
116,RLRAM,2,0,21.293052688066393,p_1,0.5,running,2,q_2,,int8,22.98388479717836,
117,RLRAM,2,0,21.86531549985029,p_2,0.5,running,6,b_10,,int9,22.26835418948038,
118,RLRAM,2,0,21.9828152515739,p_2,0.5,running,10,b_2,,int2,24.58882163210715,
119,RLRAM,2,0,22.267351216120552,p_1,0.5,gateway,11,XOR_1,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
120,RLRAM,2,0,22.267351216120552,p_2,0.5,running,12,b_1,,int1,26.660908578157212,
121,RLRAM,2,0,22.26835418948038,p_2,0.5,gateway,6,XOR_b3,"{'case_type': 'b_2', 'severity': 'b_6', 'severity2': 'b_13', 'needs_review': 'b_12', 'review': 'b_17'}",,,
122,RLRAM,2,0,22.26835418948038,p_2,0.5,running,6,b_12,,int12,27.942868722978826,
123,RLRAM,2,0,22.3193415500415,p_1,0.5,START,18,a_start,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_19', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
124,RLRAM,2,0,22.378399285815156,p_2,0.5,running,7,b_4,,int4,22.674549126408433,
125,RLRAM,2,0,22.674549126408433,p_1,0.5,running,11,a_4,,int4,25.369141995199165,
126,RLRAM,2,0,22.98388479717836,p_1,0.5,running,2,e_3,,int11,24.276357337524114,
127,RLRAM,2,0,23.167795121086545,p_2,0.5,gateway,3,XOR_b5,"{'case_type': 'b_3', 'severity': 'b_6', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
128,RLRAM,2,0,23.167795121086545,p_2,0.5,running,3,b_18,,int18,24.92876019131837,
129,RLRAM,2,0,23.193602963466443,p_2,0.5,gateway,8,XOR_b2,"{'case_type': 'b_3', 'severity': 'b_6', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'p2_END'}",,,
130,RLRAM,2,0,23.193602963466443,p_2,0.5,running,5,b_5,,int5,23.752868228615323,
131,RLRAM,2,0,23.193602963466443,p_2,0.5,running,8,b_7,,int7,23.268290687445795,
132,RLRAM,2,0,23.268290687445795,p_2,0.5,running,8,b_10,,int9,23.781016563045238,
133,RLRAM,2,0,23.752868228615323,p_2,0.5,gateway,5,XOR_b2,"{'case_type': 'b_3', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
134,RLRAM,2,0,23.752868228615323,p_2,0.5,running,7,b_5,,int5,24.251967265997358,
135,RLRAM,2,0,23.752868228615323,p_2,0.5,running,5,b_7,,int7,24.074895427927878,
136,RLRAM,2,0,23.781016563045238,p_2,0.5,gateway,8,XOR_b3,"{'case_type': 'b_3', 'severity': 'b_6', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'p2_END'}",,,
137,RLRAM,2,0,24.074895427927878,p_2,0.5,running,5,b_10,,int9,24.89032309285175,
138,RLRAM,2,0,24.251967265997358,p_2,0.5,gateway,7,XOR_b2,"{'case_type': 'b_3', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'b_18'}",,,
139,RLRAM,2,0,24.251967265997358,p_2,0.5,running,7,b_7,,int7,25.242062052256358,
140,RLRAM,2,0,24.276357337524114,p_1,0.5,running,2,r_2,,int14,28.003075462973108,
141,RLRAM,2,0,24.89032309285175,p_2,0.5,gateway,5,XOR_b3,"{'case_type': 'b_3', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
142,RLRAM,2,0,24.89032309285175,p_2,0.5,running,5,b_11,,int10,26.001244844482287,
143,RLRAM,2,0,24.92876019131837,p_2,0.5,COMPLETE,3,p2_END,,,,18.1942996160671
144,RLRAM,2,0,25.242062052256358,p_2,0.5,running,7,b_10,,int9,25.473982458416927,
145,RLRAM,2,0,25.369141995199165,p_2,0.5,running,9,b_4,,int4,28.16345073462461,
146,RLRAM,2,0,25.473982458416927,p_2,0.5,gateway,7,XOR_b3,"{'case_type': 'b_3', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'b_18'}",,,
147,RLRAM,2,0,25.88335251147251,p_2,0.5,START,19,b_start,"{'case_type': 'b_3', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'b_16'}",,,
148,RLRAM,2,0,26.001244844482287,p_1,0.5,running,11,a_7,,int10,31.054598761683337,
149,RLRAM,2,0,26.001244844482287,p_2,0.5,running,5,b_9,,int11,26.95632950334236,
150,RLRAM,2,0,26.660908578157212,p_2,0.5,gateway,12,XOR_b1,"{'case_type': 'b_2', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
151,RLRAM,2,0,26.660908578157212,p_2,0.5,running,13,b_1,,int1,27.082882999771197,
152,RLRAM,2,0,26.660908578157212,p_2,0.5,running,12,b_3,,int3,28.379108699775273,
153,RLRAM,2,0,26.95632950334236,p_2,0.5,gateway,5,XOR_c_4,"{'case_type': 'b_3', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
154,RLRAM,2,0,27.082882999771197,p_2,0.5,gateway,13,XOR_b1,"{'case_type': 'b_3', 'severity': 'b_6', 'severity2': 'b_14', 'needs_review': 'b_12', 'review': 'b_17'}",,,
155,RLRAM,2,0,27.082882999771197,p_2,0.5,running,14,b_1,,int1,28.56489630331195,
156,RLRAM,2,0,27.082882999771197,p_2,0.5,running,13,b_2,,int2,27.379427726070663,
157,RLRAM,2,0,27.60788701915549,p_1,0.5,START,20,a_start,"{'priority': 'a_17', 'priority2': 'p1_END', 'department': 'a_1', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
158,RLRAM,2,0,27.942868722978826,p_2,0.5,gateway,6,XOR_c_4,"{'case_type': 'b_2', 'severity': 'b_6', 'severity2': 'b_13', 'needs_review': 'b_12', 'review': 'b_17'}",,,
159,RLRAM,2,0,27.942868722978826,p_2,0.5,running,8,b_12,,int12,28.478001599964976,
160,RLRAM,2,0,28.003075462973108,p_1,0.5,gateway,2,XOR_final_loop,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'a_3', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
161,RLRAM,2,0,28.003075462973108,p_2,0.5,running,5,b_14,,int14,28.945960221124984,
