,method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,data,resource,end_time,cycle_time
10,RLRAM,1,0,7.693214911326669,p_1,0.5,running,0,a_10,,int14,7.850418582060771,
11,RLRAM,1,0,7.850418582060771,p_1,0.5,gateway,0,AND_block_2,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
12,RLRAM,1,0,7.850418582060771,p_1,0.5,running,0,a10_trace,,int16,9.898521096820287,
13,RLRAM,1,0,7.850418582060771,p_1,0.5,running,0,a10_email,,int17,10.859894554862178,
14,RLRAM,1,0,7.850418582060771,p_1,0.5,running,0,a10_qc,,int15,9.8306670805802,
15,RLRAM,1,0,9.8306670805802,p_1,0.5,gateway,0,JOIN_block_2,,,,6.416879543720812
16,RLRAM,1,0,9.898521096820287,p_1,0.5,gateway,0,JOIN_block_2,,,,6.484733559960899
17,RLRAM,1,0,10.859894554862178,p_1,0.5,gateway,0,JOIN_block_2,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
18,RLRAM,1,0,10.859894554862178,p_1,0.5,running,0,a_11,,int18,11.329277267242439,
19,RLRAM,1,0,11.329277267242439,p_1,0.5,gateway,0,XOR_3,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
20,RLRAM,1,0,11.329277267242439,p_1,0.5,running,0,a_13,,int23,13.29713932567301,
21,RLRAM,1,0,13.29713932567301,p_1,0.5,running,0,a_131,,int24,13.561490964197295,
22,RLRAM,1,0,13.561490964197295,p_1,0.5,running,0,a_132,,int25,14.00711732072,
23,RLRAM,1,0,13.921397254749179,p_1,0.5,START,1,a_start,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
24,RLRAM,1,0,13.921397254749179,p_1,0.5,running,1,a_1,,int1,14.76863858338058,
25,RLRAM,1,0,14.00711732072,p_1,0.5,running,0,a_14,,int26,16.15104007365472,
26,RLRAM,1,0,14.76863858338058,p_1,0.5,gateway,1,XOR_1,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
27,RLRAM,1,0,14.76863858338058,p_1,0.5,running,1,a_4,,int4,21.123029320693796,
28,RLRAM,1,0,16.15104007365472,p_1,0.5,gateway,0,XOR_quality,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
29,RLRAM,1,0,16.15104007365472,p_1,0.5,running,0,q_1,,int27,17.89688010096475,
30,RLRAM,1,0,17.16061533989124,p_1,0.5,START,2,a_start,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
31,RLRAM,1,0,17.16061533989124,p_1,0.5,running,2,a_1,,int1,17.22970462080553,
32,RLRAM,1,0,17.22970462080553,p_1,0.5,gateway,2,XOR_1,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
33,RLRAM,1,0,17.22970462080553,p_1,0.5,running,2,a_2,,int2,18.782936503045864,
34,RLRAM,1,0,17.89688010096475,p_1,0.5,gateway,0,XOR_escalation,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
35,RLRAM,1,0,17.89688010096475,p_1,0.5,running,0,e_3,,int31,18.49956634162901,
36,RLRAM,1,0,18.33076411081656,p_1,0.5,START,3,a_start,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
37,RLRAM,1,0,18.33076411081656,p_1,0.5,running,3,a_1,,int1,18.94362780479783,
38,RLRAM,1,0,18.49956634162901,p_1,0.5,running,0,r_2,,int34,18.600688163766204,
39,RLRAM,1,0,18.600688163766204,p_1,0.5,gateway,0,XOR_final_loop,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
40,RLRAM,1,0,18.600688163766204,p_1,0.5,COMPLETE,0,p1_END,,,,15.186900626906816
41,RLRAM,1,0,18.782936503045864,p_1,0.5,running,2,a_5,,int5,20.31047409971526,
42,RLRAM,1,0,18.94362780479783,p_1,0.5,gateway,3,XOR_1,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
43,RLRAM,1,0,18.94362780479783,p_1,0.5,running,3,a_3,,int3,23.2428653855898,
44,RLRAM,1,0,20.31047409971526,p_1,0.5,gateway,2,XOR_2,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
45,RLRAM,1,0,20.31047409971526,p_1,0.5,running,2,a_8,,int12,20.81657394189337,
46,RLRAM,1,0,20.81657394189337,p_1,0.5,running,2,a_11,,int18,22.316297801452688,
47,RLRAM,1,0,21.123029320693796,p_1,0.5,running,1,a_7,,int11,21.71387461856574,
48,RLRAM,1,0,21.45216014831728,p_1,0.5,START,4,a_start,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_19', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
49,RLRAM,1,0,21.45216014831728,p_1,0.5,running,4,a_1,,int1,22.181531408896916,
50,RLRAM,1,0,21.71387461856574,p_1,0.5,running,1,a_10,,int14,22.015938322857412,
51,RLRAM,1,0,22.015938322857412,p_1,0.5,gateway,1,AND_block_2,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
52,RLRAM,1,0,22.015938322857412,p_1,0.5,running,1,a10_email,,int17,22.562397933676202,
53,RLRAM,1,0,22.015938322857412,p_1,0.5,running,1,a10_trace,,int16,24.108023800497868,
54,RLRAM,1,0,22.015938322857412,p_1,0.5,running,1,a10_qc,,int15,23.251669115697965,
55,RLRAM,1,0,22.181531408896916,p_1,0.5,gateway,4,XOR_1,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_19', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
56,RLRAM,1,0,22.181531408896916,p_1,0.5,running,4,a_2,,int2,22.38995673430499,
57,RLRAM,1,0,22.316297801452688,p_1,0.5,gateway,2,XOR_3,"{'priority': 'a_17', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
58,RLRAM,1,0,22.316297801452688,p_1,0.5,running,2,a_13,,int23,27.005956692137566,
59,RLRAM,1,0,22.38995673430499,p_1,0.5,running,4,a_5,,int5,22.66783186250952,
60,RLRAM,1,0,22.562397933676202,p_1,0.5,gateway,1,JOIN_block_2,,,,8.641000678927023
61,RLRAM,1,0,22.66783186250952,p_1,0.5,gateway,4,XOR_2,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_19', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
62,RLRAM,1,0,22.66783186250952,p_1,0.5,running,4,a_8,,int12,22.998179989956853,
63,RLRAM,1,0,22.998179989956853,p_1,0.5,running,4,a_11,,int18,24.457912984513705,
64,RLRAM,1,0,23.2428653855898,p_1,0.5,running,3,a_3_1,,int4,26.452657167450948,
65,RLRAM,1,0,23.251669115697965,p_1,0.5,gateway,1,JOIN_block_2,,,,9.330271860948786
66,RLRAM,1,0,24.108023800497868,p_1,0.5,gateway,1,JOIN_block_2,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
67,RLRAM,1,0,24.457912984513705,p_1,0.5,gateway,4,XOR_3,"{'priority': 'a_3', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_19', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
68,RLRAM,1,0,24.457912984513705,p_1,0.5,running,1,a_11,,int18,25.29419217939312,
69,RLRAM,1,0,25.29419217939312,p_1,0.5,gateway,1,XOR_3,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
70,RLRAM,1,0,25.29419217939312,p_1,0.5,running,1,a_12,,int20,27.761676638265104,
71,RLRAM,1,0,26.452657167450948,p_1,0.5,gateway,3,XOR_3_1,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
72,RLRAM,1,0,27.005956692137566,p_1,0.5,running,4,a_13,,int23,28.224392313327076,
73,RLRAM,1,0,27.005956692137566,p_1,0.5,running,2,a_131,,int24,36.08288443910466,
74,RLRAM,1,0,27.761676638265104,p_1,0.5,gateway,1,XOR_6,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
75,RLRAM,1,0,27.761676638265104,p_1,0.5,running,1,a_12_1,,int21,28.295214764384344,
76,RLRAM,1,0,27.761676638265104,p_1,0.5,running,3,a_12,,int20,27.855509222796226,
77,RLRAM,1,0,27.855509222796226,p_1,0.5,gateway,3,XOR_6,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
78,RLRAM,1,0,28.295214764384344,p_1,0.5,running,3,a_12_1,,int21,28.689836354834128,
79,RLRAM,1,0,28.295214764384344,p_1,0.5,running,1,a_14,,int26,30.376794063903496,
80,RLRAM,1,0,30.376794063903496,p_1,0.5,gateway,1,XOR_quality,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
81,RLRAM,1,0,30.376794063903496,p_1,0.5,running,3,a_14,,int26,31.548347268306074,
82,RLRAM,1,0,30.376794063903496,p_1,0.5,running,1,q_2,,int28,30.810259385850525,
83,RLRAM,1,0,30.810259385850525,p_1,0.5,running,1,e_3,,int31,30.875236414039875,
84,RLRAM,1,0,30.875236414039875,p_1,0.5,running,1,r_2,,int34,31.5385386975843,
85,RLRAM,1,0,31.5385386975843,p_1,0.5,gateway,1,XOR_final_loop,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
86,RLRAM,1,0,31.5385386975843,p_1,0.5,COMPLETE,1,p1_END,,,,17.61714144283512
87,RLRAM,1,0,31.548347268306074,p_1,0.5,gateway,3,XOR_quality,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
88,RLRAM,1,0,31.548347268306074,p_1,0.5,running,3,q_1,,int27,31.629690277653346,
89,RLRAM,1,0,31.629690277653346,p_1,0.5,gateway,3,XOR_escalation,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
90,RLRAM,1,0,31.629690277653346,p_1,0.5,running,3,e_2,,int30,31.915069608270088,
91,RLRAM,1,0,31.915069608270088,p_1,0.5,running,3,r_1,,int32,32.24634770479558,
92,RLRAM,1,0,32.24634770479558,p_1,0.5,running,3,r_2,,int34,32.51452146328513,
93,RLRAM,1,0,32.51452146328513,p_1,0.5,gateway,3,XOR_final_loop,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_2', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
94,RLRAM,1,0,32.51452146328513,p_1,0.5,COMPLETE,3,p1_END,,,,14.183757352468568
95,RLRAM,1,0,32.62619991457229,p_1,0.5,START,5,a_start,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_18', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
96,RLRAM,1,0,32.62619991457229,p_1,0.5,running,5,a_1,,int1,32.910725301333486,
97,RLRAM,1,0,32.910725301333486,p_1,0.5,gateway,5,XOR_1,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_18', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
98,RLRAM,1,0,32.910725301333486,p_1,0.5,running,5,a_4,,int4,33.03775103046257,
99,RLRAM,1,0,33.03775103046257,p_1,0.5,running,5,a_7,,int11,33.58532381260586,
100,RLRAM,1,0,33.50204074846956,p_1,0.5,START,6,a_start,"{'priority': 'a_3', 'priority2': 'p1_END', 'department': 'a_1', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
101,RLRAM,1,0,33.50204074846956,p_1,0.5,running,6,a_1,,int1,34.18144156057925,
102,RLRAM,1,0,33.58532381260586,p_1,0.5,running,5,a_10,,int14,36.118366908295144,
103,RLRAM,1,0,34.18144156057925,p_1,0.5,gateway,6,XOR_1,"{'priority': 'a_3', 'priority2': 'p1_END', 'department': 'a_1', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
104,RLRAM,1,0,34.18144156057925,p_1,0.5,running,6,a_3,,int3,34.44464842758867,
105,RLRAM,1,0,34.44464842758867,p_1,0.5,running,6,a_3_1,,int4,36.336630980119914,
106,RLRAM,1,0,36.08288443910466,p_1,0.5,running,2,a_132,,int25,36.43107430947658,
107,RLRAM,1,0,36.08288443910466,p_1,0.5,running,4,a_131,,int24,40.030055171276715,
108,RLRAM,1,0,36.118366908295144,p_1,0.5,gateway,5,AND_block_2,"{'priority': 'a_4', 'priority2': 'a_18', 'department': 'a_9', 'or_sub_2': 'a_18', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_1', 'escalation_level': 'e_3', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
109,RLRAM,1,0,36.118366908295144,p_1,0.5,running,5,a10_email,,int17,36.13538231512581,
110,RLRAM,1,0,36.118366908295144,p_1,0.5,running,5,a10_trace,,int16,38.5415213605192,
111,RLRAM,1,0,36.118366908295144,p_1,0.5,running,5,a10_qc,,int15,36.18748461162043,
112,RLRAM,1,0,36.13538231512581,p_1,0.5,gateway,5,JOIN_block_2,,,,3.50918240055352
113,RLRAM,1,0,36.18748461162043,p_1,0.5,gateway,5,JOIN_block_2,,,,3.561284697048137
114,RLRAM,1,0,36.336630980119914,p_1,0.5,gateway,6,XOR_3_1,"{'priority': 'a_3', 'priority2': 'p1_END', 'department': 'a_1', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
115,RLRAM,1,0,36.336630980119914,p_1,0.5,running,6,a_6,,int6,36.518726511683305,
116,RLRAM,1,0,36.43107430947658,p_1,0.5,running,2,a_14,,int26,38.281421569370615,
117,RLRAM,1,0,36.518726511683305,p_1,0.5,gateway,6,AND_block_1,"{'priority': 'a_3', 'priority2': 'p1_END', 'department': 'a_1', 'or_sub_2': 'a_21', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
118,RLRAM,1,0,36.518726511683305,p_1,0.5,running,6,a6_notify,,int10,38.03412085049724,
119,RLRAM,1,0,36.518726511683305,p_1,0.5,running,6,a6_log,,int9,43.89476536407844,
120,RLRAM,1,0,36.518726511683305,p_1,0.5,running,6,a6_diag,,int8,38.844659785486634,
121,RLRAM,1,0,38.03412085049724,p_1,0.5,gateway,6,JOIN_block_1,,,,4.5320801020276775
