,method,num_processes,simulation_run,timestamp,process,l,status,case_id,activity,data,resource,end_time,cycle_time
55,RLRAM,2,0,14.094813396991448,p_2,0.5,gateway,3,XOR_b3,"{'case_type': 'b_3', 'severity': 'b_6', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
56,RLRAM,2,0,14.094813396991448,p_2,0.5,running,3,b_11,,i10,15.636528499035142,
57,RLRAM,2,0,15.021408755101206,p_1,0.5,gateway,2,AND_block_1,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
58,RLRAM,2,0,15.021408755101206,p_1,0.5,running,2,a6_notify,,int10,16.89717832357991,
59,RLRAM,2,0,15.021408755101206,p_1,0.5,running,2,a6_log,,int9,17.96919653644925,
60,RLRAM,2,0,15.021408755101206,p_1,0.5,running,2,a6_diag,,int8,16.21114010848322,
61,RLRAM,2,0,15.20504774037514,p_1,0.5,gateway,4,XOR_3_1,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
62,RLRAM,2,0,15.20504774037514,p_1,0.5,running,4,a_12,,int20,16.34191397894405,
63,RLRAM,2,0,15.636528499035142,p_2,0.5,running,3,b_9,,i11,15.958767727184826,
64,RLRAM,2,0,15.958767727184826,p_2,0.5,gateway,3,XOR_b4,"{'case_type': 'b_3', 'severity': 'b_6', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
65,RLRAM,2,0,15.958767727184826,p_2,0.5,running,3,b_14,,i14,16.059072819259292,
66,RLRAM,2,0,16.059072819259292,p_2,0.5,running,3,b_15,,i15,16.45923278476294,
67,RLRAM,2,0,16.21114010848322,p_1,0.5,gateway,2,JOIN_block_1,,,,7.849368722435635
68,RLRAM,2,0,16.34191397894405,p_1,0.5,gateway,4,XOR_6,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
69,RLRAM,2,0,16.34191397894405,p_1,0.5,running,4,a_12_2,,int22,16.868869438672945,
70,RLRAM,2,0,16.45923278476294,p_2,0.5,gateway,3,XOR_b5,"{'case_type': 'b_3', 'severity': 'b_6', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
71,RLRAM,2,0,16.45923278476294,p_2,0.5,COMPLETE,3,p2_END,,,,7.418928993029068
72,RLRAM,2,0,16.868869438672945,p_1,0.5,running,4,a_14,,int26,18.046420023137006,
73,RLRAM,2,0,16.89717832357991,p_1,0.5,gateway,2,JOIN_block_1,,,,8.535406937532326
74,RLRAM,2,0,17.55418603583477,p_1,0.5,gateway,5,XOR_1,"{'priority': 'a_3', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_21', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
75,RLRAM,2,0,17.55418603583477,p_1,0.5,running,5,a_3,,int3,20.424298352723177,
76,RLRAM,2,0,17.96919653644925,p_1,0.5,gateway,2,JOIN_block_1,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
77,RLRAM,2,0,17.96919653644925,p_1,0.5,gateway,2,XOR_2,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
78,RLRAM,2,0,17.96919653644925,p_1,0.5,running,2,a_1,,int1,18.214736762563003,
79,RLRAM,2,0,18.046420023137006,p_1,0.5,gateway,4,XOR_quality,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
80,RLRAM,2,0,18.046420023137006,p_1,0.5,running,4,q_1,,int27,21.51085644963499,
81,RLRAM,2,0,18.214736762563003,p_1,0.5,gateway,2,XOR_1,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
82,RLRAM,2,0,20.424298352723177,p_1,0.5,running,2,a_3,,int3,21.6784869370541,
83,RLRAM,2,0,20.424298352723177,p_1,0.5,running,5,a_3_1,,int4,20.47315570064231,
84,RLRAM,2,0,20.47315570064231,p_1,0.5,gateway,5,XOR_3_1,"{'priority': 'a_3', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_21', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
85,RLRAM,2,0,20.47315570064231,p_1,0.5,running,5,a_6,,int6,21.75906593496797,
86,RLRAM,2,0,20.7564340466869,p_2,0.5,START,6,b_start,"{'case_type': 'b_2', 'severity': 'b_7', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'b_17'}",,,
87,RLRAM,2,0,20.7564340466869,p_2,0.5,running,6,b_1,,i1,23.212407216765357,
88,RLRAM,2,0,21.51085644963499,p_1,0.5,gateway,4,XOR_escalation,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
89,RLRAM,2,0,21.51085644963499,p_1,0.5,running,4,e_1,,int29,22.32950325514924,
90,RLRAM,2,0,21.53032508528089,p_1,0.5,START,7,a_start,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
91,RLRAM,2,0,21.53032508528089,p_1,0.5,running,7,a_1,,int1,21.543989396257913,
92,RLRAM,2,0,21.543989396257913,p_1,0.5,gateway,7,XOR_1,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
93,RLRAM,2,0,21.543989396257913,p_1,0.5,running,7,a_4,,int4,22.868481465250373,
94,RLRAM,2,0,21.75906593496797,p_1,0.5,gateway,5,AND_block_1,"{'priority': 'a_3', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_21', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
95,RLRAM,2,0,21.75906593496797,p_1,0.5,running,5,a6_notify,,int10,21.800150757943292,
96,RLRAM,2,0,21.75906593496797,p_1,0.5,running,5,a6_log,,int9,22.029953067764325,
97,RLRAM,2,0,21.75906593496797,p_1,0.5,running,5,a6_diag,,int8,21.95320515371911,
98,RLRAM,2,0,21.800150757943292,p_1,0.5,gateway,5,JOIN_block_1,,,,7.994376257268408
99,RLRAM,2,0,21.813096634024227,p_2,0.5,START,8,b_start,"{'case_type': 'b_2', 'severity': 'b_7', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
100,RLRAM,2,0,21.95320515371911,p_1,0.5,gateway,5,JOIN_block_1,,,,8.147430653044227
101,RLRAM,2,0,22.029953067764325,p_1,0.5,gateway,5,JOIN_block_1,"{'priority': 'a_3', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_21', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
102,RLRAM,2,0,22.029953067764325,p_1,0.5,gateway,5,XOR_2,"{'priority': 'a_3', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_21', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
103,RLRAM,2,0,22.029953067764325,p_1,0.5,running,5,r_2,,int34,23.259648786089997,
104,RLRAM,2,0,22.32950325514924,p_1,0.5,gateway,4,XOR_report,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_22', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
105,RLRAM,2,0,22.32950325514924,p_1,0.5,running,4,r_skip,,int33,24.082014544240923,
106,RLRAM,2,0,22.780233749546763,p_2,0.5,START,9,b_start,"{'case_type': 'b_3', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
107,RLRAM,2,0,22.868481465250373,p_1,0.5,running,2,a_3_1,,int4,22.948858385832697,
108,RLRAM,2,0,22.868481465250373,p_1,0.5,running,7,a_7,,int11,23.325737913478942,
109,RLRAM,2,0,22.948858385832697,p_1,0.5,gateway,2,XOR_3_1,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
110,RLRAM,2,0,22.948858385832697,p_1,0.5,running,2,a_12,,int20,22.954932288632932,
111,RLRAM,2,0,22.954932288632932,p_1,0.5,gateway,2,XOR_6,"{'priority': 'a_2', 'priority2': 'p1_END', 'department': 'a_8', 'or_sub_2': 'a_5', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_2', 'post_processing': 'p1_END', 'escalation_level': 'e_1', 'quality_flag': 'q_2', 'report_needed': 'r_skip'}",,,
112,RLRAM,2,0,22.954932288632932,p_1,0.5,running,2,a_12_2,,int22,24.688299143944082,
113,RLRAM,2,0,23.212407216765357,p_2,0.5,gateway,6,XOR_b1,"{'case_type': 'b_2', 'severity': 'b_7', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'b_17'}",,,
114,RLRAM,2,0,23.212407216765357,p_2,0.5,running,8,b_1,,i1,24.429044454431057,
115,RLRAM,2,0,23.212407216765357,p_2,0.5,running,6,b_2,,i2,24.73668023160212,
116,RLRAM,2,0,23.259648786089997,p_1,0.5,gateway,5,XOR_final_loop,"{'priority': 'a_3', 'priority2': 'p1_END', 'department': 'a_10', 'or_sub_2': 'a_21', 'request_type': 'a_12', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_6', 'or_sub_3': 'a_12_1', 'post_processing': 'a_19_1', 'escalation_level': 'e_1', 'quality_flag': 'q_1', 'report_needed': 'r_1'}",,,
117,RLRAM,2,0,23.259648786089997,p_1,0.5,COMPLETE,5,p1_END,,,,9.453874285415113
118,RLRAM,2,0,23.325737913478942,p_1,0.5,running,7,a_10,,int14,23.420651129248057,
119,RLRAM,2,0,23.420651129248057,p_1,0.5,gateway,7,AND_block_2,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
120,RLRAM,2,0,23.420651129248057,p_1,0.5,running,7,a10_trace,,int16,27.250431396601982,
121,RLRAM,2,0,23.420651129248057,p_1,0.5,running,7,a10_email,,int17,24.395467463711416,
122,RLRAM,2,0,23.420651129248057,p_1,0.5,running,7,a10_qc,,int15,23.657919334965566,
123,RLRAM,2,0,23.657919334965566,p_1,0.5,gateway,7,JOIN_block_2,,,,2.1275942496846767
124,RLRAM,2,0,24.082014544240923,p_1,0.5,running,4,a_24,,int35,24.153933164609384,
125,RLRAM,2,0,24.153933164609384,p_1,0.5,running,4,a_25,,int36,24.64698035238688,
126,RLRAM,2,0,24.395467463711416,p_1,0.5,gateway,7,JOIN_block_2,,,,2.8651423784305265
127,RLRAM,2,0,24.429044454431057,p_2,0.5,gateway,8,XOR_b1,"{'case_type': 'b_2', 'severity': 'b_7', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
128,RLRAM,2,0,24.429044454431057,p_2,0.5,running,9,b_1,,i1,24.551741620725384,
129,RLRAM,2,0,24.429044454431057,p_2,0.5,running,8,b_3,,i3,24.970802269180094,
130,RLRAM,2,0,24.551741620725384,p_2,0.5,gateway,9,XOR_b1,"{'case_type': 'b_3', 'severity': 'b_8', 'severity2': 'b_14', 'needs_review': 'b_11', 'review': 'p2_END'}",,,
131,RLRAM,2,0,24.64698035238688,p_1,0.5,running,4,a_26,,int37,26.761992900651315,
132,RLRAM,2,0,24.688299143944082,p_1,0.5,running,2,a_14,,int26,28.512318375728434,
133,RLRAM,2,0,24.73668023160212,p_2,0.5,running,6,b_4,,i4,27.968243534614047,
134,RLRAM,2,0,24.970802269180094,p_2,0.5,running,9,b_3,,i3,25.31745652579792,
135,RLRAM,2,0,26.761992900651315,p_1,0.5,running,4,a_27,,int38,27.261469043609598,
136,RLRAM,2,0,27.250431396601982,p_1,0.5,gateway,7,JOIN_block_2,"{'priority': 'a_2', 'priority2': 'a_18', 'department': 'a_8', 'or_sub_2': 'a_18', 'request_type': 'a_13', 'loop1': 'p1_END', 'loop2': 'a_15', 'loop3': 'a_12', 'loop4': 'a_14', 'or_sub_1': 'a_12', 'or_sub_3': 'a_12_2', 'post_processing': 'a_19_2', 'escalation_level': 'e_2', 'quality_flag': 'q_1', 'report_needed': 'r_skip'}",,,
137,RLRAM,2,0,27.250431396601982,p_1,0.5,running,7,a_11,,int18,27.40011912335544,
138,RLRAM,2,0,27.261469043609598,p_1,0.5,running,4,a_28,,int39,29.427427473116538,
